source_file,source_lines,source_kind,top_level_classes,top_level_functions,phase,phase_name,target_module,target_package,target_artifacts,migration_strategy,mandatory_parity,implementation_owner,sidecar_required,initial_status,required,source_sha256,source_size_bytes,status,java_path,verified_by,notes
src/mathproofmesh/proof_control/state.py,498,python_source,ProofControlState,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ProofControlState.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,f8d3b6f7d6013b69aed8337bebed1638b1b1ed422f995f61be361ca33182a7f8,23465,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ProofControlState.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/strategy_blueprint.py,728,python_source,StrategyBlueprintCompiler | BlueprintSemanticGate | RewriteSemanticGate | OriginalStrategyArchive,is_placeholder_statement | _domain_objects,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,StrategyBlueprintCompiler.java; BlueprintSemanticGate.java; RewriteSemanticGate.java; OriginalStrategyArchive.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,50fd7b117533c6614242f53bb2923795066b92849acc6949a6611ec4ec9889aa,27885,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/StrategyBlueprintCompiler.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/StrategyArchive.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_control/tasks.py,957,python_source,ExecutableTaskController | WakeScheduler | RouteWakeController,,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ExecutableTaskController.java; WakeScheduler.java; RouteWakeController.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,12c6b0d5e4d8b2794c1a125dd4ce3f3066d5d87dd48fa39d354536807bbf2639,34702,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ExecutableTaskController.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/proof_graph/__init__.py,13,python_source,,,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,package-info.java; ProofGraphServices.java,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,556f9564b6cd68de9b0d93b2c332dd0495241dc6072c2e73d84ee31de734e3ae,361,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/package-info.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/ProofGraphServices.java,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_graph/bridges.py,138,python_source,BridgeBroker,,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,BridgeBroker.java,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,e349cdd6122872b420b4df2b5d1daf34923d365ff54d5577a549de3992b9a045,5387,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/BridgeBroker.java,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_graph/contradictions.py,213,python_source,ContradictionRecord | ContradictionBroker,_scope_signature,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,ContradictionRecord.java; ContradictionBroker.java,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,6bf71fc6fa08ab6aab365bd6fde336a5e4239bb0398b4132dc5cec7496f7e630,8147,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/ContradictionRecord.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/ContradictionBroker.java,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_graph/matching.py,131,python_source,DuplicateRouteMatch | DuplicateRouteDetector,normalize_math_text | token_set | jaccard | statement_similarity | signature_similarity,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,DuplicateRouteMatch.java; DuplicateRouteDetector.java,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,e041f1ad51cabc688d39d890513b27626f3ae3a978f281eb927016357a41f1dc,4887,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/DuplicateRouteMatch.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/DuplicateRouteDetector.java,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_graph/models.py,17,python_source,,,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,package-info.java; no duplicate Java DTOs—proof graph contracts remain in mathproofmesh-contracts,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,8af6d88d6d90500450ba95270323c345fdb8a29f8730e7e38b3d32989f4bfb91,301,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/package-info.java; mathproofmesh-contracts/src/main/java/io/github/aililuola/mathproofmesh/contract/ProofObligation.java; mathproofmesh-contracts/src/main/java/io/github/aililuola/mathproofmesh/contract/ProofGraphEdge.java,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_graph/store.py,895,python_source,ProofGraphStore,,06,三级记忆与证明义务图,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofgraph,ProofGraphStore.java,关系型权威存储 + JGraphT 内存投影；保留晋升/降级/反例传播/环检测/冻结语义,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,b6f65172484705d77d9d4cfb0bb251a7553122a19c9edd6c63de35521af27f3b,35369,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofgraph/ProofGraphStore.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/JdbcMemoryProofGraphRepository.java; mathproofmesh-server/src/main/resources/db/migration/V3__memory_and_proof_graph_authority.sql,LemmaMemoryParityTest; TypedMemoryParityTest; ProofGraphParityTest; ProofGraphServicesTest; ProofGraphConcurrencyTest; MemoryProofGraphPostgresIT; Maven verify,"Promotion, demotion, dependency closure, cycle rejection, proof debt, conflict and duplicate detection, transactional counterexample propagation, audit versions, and four-query PostgreSQL projection are verified"
src/mathproofmesh/proof_identity.py,274,python_source,,normalize_text | unwrap_feedback_directives | canonical_obligation_statement | obligation_identity_text | is_feedback_only_statement | canonical_strings | proof_step_payload | claim_payload | checkpoint_math_fingerprint | attempt_content_fingerprint | progress_signature,10,Goal–Plan–Failure–Utility 证明控制,mathproofmesh-core,io.github.aililuola.mathproofmesh.proofcontrol,ProofIdentityFunctions.java,按 10A–10G 子阶段迁移；证明控制无 Fact 写权限、无义务关闭权限，所有动作幂等且可审计,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,8d1b4e24a751a82d124b44b4c353fe7ac9e68015263d2c91ded0f86b48ad03ee,9647,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/proofcontrol/ProofIdentity.java,203 authority-named JUnit cases across 46 parity classes; ProofControlBenchmarkTest; online/offline Maven verify,"10A-10G semantics implemented with advisory authority boundaries, typed dependencies, executable/deferred tasks, stable identity, and exactly-once actions/resume"
src/mathproofmesh/reasoning_trace.py,409,python_source,ReasoningTraceBinding | ReasoningTraceStore | ReasoningTraceCall,_utc_now | bind_reasoning_trace | current_reasoning_trace | read_reasoning_records | build_reasoning_snapshot | _nonnegative_int,14,REST/SSE、CLI、报告与可观测性,mathproofmesh-server,io.github.aililuola.mathproofmesh.api,ReasoningTraceBinding.java; ReasoningTraceStore.java; ReasoningTraceCall.java,保持旧端点/命令兼容，新增安全状态查询；SSE 可断点；日志和活动事件严格脱敏,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,39bd911512190a40439320ce44759110b6ff189003b2bc87c072c9b0684bf33c,13308,migrated,mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ReasoningTraceBinding.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ReasoningTraceStore.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ReasoningTraceCall.java,"12 authority-named JUnit cases, 7 API security/streaming gates, and online/offline Maven verify","REST, resumable SSE, bounded authenticated queries, CLI, reports, metrics, trace correlation, and content redaction retain authority semantics"
src/mathproofmesh/report.py,667,python_source,,_mermaid_id | _broker_admitted_fact_payloads | _report_component_state | write_hierarchical_reports | _proof_steps_markdown | write_run_report,14,REST/SSE、CLI、报告与可观测性,mathproofmesh-server,io.github.aililuola.mathproofmesh.api,ReportFunctions.java,保持旧端点/命令兼容，新增安全状态查询；SSE 可断点；日志和活动事件严格脱敏,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,738f2618a90a0907af4c9ea6d30b56d67f172f58dc07b7ede5cc3edb14d9ac86,30544,migrated,mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ReportFunctions.java,"12 authority-named JUnit cases, 7 API security/streaming gates, and online/offline Maven verify","REST, resumable SSE, bounded authenticated queries, CLI, reports, metrics, trace correlation, and content redaction retain authority semantics"
src/mathproofmesh/resume_phase.py,47,python_source,,export_hierarchical_checkpoint,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,ResumePhaseService.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,c3218d411c773fb0b625a69a267b1241ee512166aae7915c5ed174a0493078b3,1702,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/ResumePhaseService.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
src/mathproofmesh/route_pipeline.py,137,python_source,,build_route_prompt_context | acknowledge_route_messages,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,RoutePipelineFunctions.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,93f74b5d69f7bea6be4c9ef44bb38af19d4c519be2e9a3a0a3c2f0b8cb815482,5481,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/RoutePipelineFunctions.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
src/mathproofmesh/schemas.py,2771,python_source,StrictModel | ProblemKind | TaskRequirement | DeliverableStatus | TaskStatus | Difficulty | AttemptStatus | ClaimStatus | CheckpointStatus | VerificationVerdict | VerificationStage | FailureLevel | ActionKind | Severity | ComputationPurpose | ComputationMethod | ComputationDecisionStatus | ComputationContractRepairAction | ComputationContractRepairStatus | CalculationGateVerdict | EvidenceStrength | RouteRole | RouteStatus | MessageType | MessagePriority | DeliveryState | EvidenceType | MemoryTier | ObligationKind | GraphEdgeType | ReceiptStatus | InspirationTriggerType | InspirationMechanism | InspirationContextMode | MetaDirectiveAction | ExperimentOutcome | InitialExplorationAction | ContinuationAction | UsageRecord | EvidenceRef | CitationRecord | QuantifierSpec | VariableBinding | MessageEnvelope | MessageReceipt | ToolAuditReport | RouteMember | RouteDescriptor | ProofObligation | ProofGraphEdge | BrokerDecision | BridgeTask | NoveltySignature | MechanismChainSignature | InspirationTrigger | DomainOperatorSpec | SurpriseMutationDirective | FrontierClaim | FrontierBridge | BidirectionalFrontierState | ComposedInspiration | RepresentationCandidate | AnalogyMapping | ConstructionProposal | InvariantHypothesis | ReverseGoalPlan | MetaStrategyDecision | MetaDirective | MetaDirectiveAudit | MetaDirectiveExecution | SurpriseBudgetState | InspirationProposal | InspirationReview | InspirationTask | InspirationProposalAssignment | InspirationAssignmentPlan | InspirationCandidateDecision | InspirationCallReservation | InspirationOutcome | VerifiedExperienceRecord | NegativeAnalogyRecord | InspirationCreditTarget | InspirationMaterialization | ComputationHint | ExperimentSpec | ComputationContractRepair | ExperimentProgram | ExperimentResult | ComputationPlan | ComputationCertificate | FormalStatementPacket | FormalCertificateRef | ComputationDecision | DeferredExperimentRequest | ToolRequest | ToolResult | CalculationGateRecord | GoalInterpretationCandidate | GoalNormalizationAssessment | LocalGoalPrecheck | GoalClarificationRequest | GoalClarificationDecision | ProblemSemanticViewCandidate | SemanticInvariantAudit | ProblemSemanticView | ProblemContract | BlindReviewPacket | TriageResult | CriticalClaim | StrategyCard | StrategySet | PropositionNormalizationItem | PropositionNormalizationBatch | ProofStep | ClaimCard | CandidateConjecture | CandidateConjectureBatch | ProofAttempt | ProofDelta | InitialExplorationTurn | ContinuationTurn | ProofCheckpoint | WorkingProofCheckpoint | PostFailureBottleneckDiagnostic | ClaimBatch | VerificationIssue | BlindVerificationReport | VerificationReport | CandidateAssessment | MetaReview | ContextPack | PathStats | BudgetAction | BudgetDecision | FinalProof | AgentMetric | MathStatus | ExecutionStatus | FormalizationCoverageReport | ResearchProgressReport | DeliverableAssessment | RunStatus | RunResult,utc_now_iso | stable_hash | new_id,02,契约、枚举、严格校验与哈希兼容,mathproofmesh-contracts,io.github.aililuola.mathproofmesh.contract,StrictModel.java; ProblemKind.java; TaskRequirement.java; DeliverableStatus.java; TaskStatus.java; Difficulty.java; AttemptStatus.java; ClaimStatus.java; CheckpointStatus.java; VerificationVerdict.java; VerificationStage.java; FailureLevel.java; ActionKind.java; Severity.java; ComputationPurpose.java; ComputationMethod.java; ComputationDecisionStatus.java; ComputationContractRepairAction.java; ComputationContractRepairStatus.java; CalculationGateVerdict.java; EvidenceStrength.java; RouteRole.java; RouteStatus.java; MessageType.java; MessagePriority.java; DeliveryState.java; EvidenceType.java; MemoryTier.java; ObligationKind.java; GraphEdgeType.java; ReceiptStatus.java; InspirationTriggerType.java; InspirationMechanism.java; InspirationContextMode.java; MetaDirectiveAction.java; ExperimentOutcome.java; InitialExplorationAction.java; ContinuationAction.java; UsageRecord.java; EvidenceRef.java; CitationRecord.java; QuantifierSpec.java; VariableBinding.java; MessageEnvelope.java; MessageReceipt.java; ToolAuditReport.java; RouteMember.java; RouteDescriptor.java; ProofObligation.java; ProofGraphEdge.java; BrokerDecision.java; BridgeTask.java; NoveltySignature.java; MechanismChainSignature.java; InspirationTrigger.java; DomainOperatorSpec.java; SurpriseMutationDirective.java; FrontierClaim.java; FrontierBridge.java; BidirectionalFrontierState.java; ComposedInspiration.java; RepresentationCandidate.java; AnalogyMapping.java; ConstructionProposal.java; InvariantHypothesis.java; ReverseGoalPlan.java; MetaStrategyDecision.java; MetaDirective.java; MetaDirectiveAudit.java; MetaDirectiveExecution.java; SurpriseBudgetState.java; InspirationProposal.java; InspirationReview.java; InspirationTask.java; InspirationProposalAssignment.java; InspirationAssignmentPlan.java; InspirationCandidateDecision.java; InspirationCallReservation.java; InspirationOutcome.java; VerifiedExperienceRecord.java; NegativeAnalogyRecord.java; InspirationCreditTarget.java; InspirationMaterialization.java; ComputationHint.java; ExperimentSpec.java; ComputationContractRepair.java; ExperimentProgram.java; ExperimentResult.java; ComputationPlan.java; ComputationCertificate.java; FormalStatementPacket.java; FormalCertificateRef.java; ComputationDecision.java; DeferredExperimentRequest.java; ToolRequest.java; ToolResult.java; CalculationGateRecord.java; GoalInterpretationCandidate.java; GoalNormalizationAssessment.java; LocalGoalPrecheck.java; GoalClarificationRequest.java; GoalClarificationDecision.java; ProblemSemanticViewCandidate.java; SemanticInvariantAudit.java; ProblemSemanticView.java; ProblemContract.java; BlindReviewPacket.java; TriageResult.java; CriticalClaim.java; StrategyCard.java; StrategySet.java; PropositionNormalizationItem.java; PropositionNormalizationBatch.java; ProofStep.java; ClaimCard.java; CandidateConjecture.java; CandidateConjectureBatch.java; ProofAttempt.java; ProofDelta.java; InitialExplorationTurn.java; ContinuationTurn.java; ProofCheckpoint.java; WorkingProofCheckpoint.java; PostFailureBottleneckDiagnostic.java; ClaimBatch.java; VerificationIssue.java; BlindVerificationReport.java; VerificationReport.java; CandidateAssessment.java; MetaReview.java; ContextPack.java; PathStats.java; BudgetAction.java; BudgetDecision.java; FinalProof.java; AgentMetric.java; MathStatus.java; ExecutionStatus.java; FormalizationCoverageReport.java; ResearchProgressReport.java; DeliverableAssessment.java; RunStatus.java; RunResult.java,逐类型语义迁移；Java record/enum；Jackson snake_case；Bean Validation 加领域构造校验；保持 JSON 与哈希兼容,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,f52d9c763afcf098cfdfc70ded5ca6c14007b5949261f76188a3c4c5c7082a7b,107811,migrated,mathproofmesh-contracts/src/main/java/io/github/aililuola/mathproofmesh/contract,ContractInventoryParityTest; CanonicalJsonParityTest; DerivedContractParityTest; PythonDifferentialParityTest; SchemasParityTest; Maven verify,"102 records and 40 enums migrated with strict validation, defensive immutability, canonical JSON, and 16/16 hash vectors"
src/mathproofmesh/server.py,296,python_source,SolveRequest | ResumeRequest,_sse_message | create_app,14,REST/SSE、CLI、报告与可观测性,mathproofmesh-server,io.github.aililuola.mathproofmesh.api,SolveRequest.java; ResumeRequest.java; SolveController.java; ResumeController.java; HealthController.java,保持旧端点/命令兼容，新增安全状态查询；SSE 可断点；日志和活动事件严格脱敏,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,6b715ae94b4243dc765c874d960edfe2e98af4074bc92271a4c925192a621f1d,10862,migrated,mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/SolveRequest.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ResumeRequest.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/HealthController.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/SolveController.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ResumeController.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/RunQueryController.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/RunApiService.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/SseEncoder.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/BearerTokenFilter.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/RequestSafetyFilter.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/TraceCorrelationFilter.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/api/ApiExceptionHandler.java,"12 authority-named JUnit cases, 7 API security/streaming gates, and online/offline Maven verify","REST, resumable SSE, bounded authenticated queries, CLI, reports, metrics, trace correlation, and content redaction retain authority semantics"
src/mathproofmesh/stall_recovery.py,396,python_source,BottleneckExtractionResult | PostFailureBottleneckExtractor,classify_no_artifact_failure,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,BottleneckExtractionResult.java; PostFailureBottleneckExtractor.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,45fb28c61fae0a2b71f796af047469035b0451d9f3cef0f66fe49c134629a863,15007,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/BottleneckExtractionResult.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/PostFailureBottleneckExtractor.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
src/mathproofmesh/store.py,643,python_source,ArtifactStore,_safe_name | _to_jsonable,04,持久化、Artifact 与事务基础,mathproofmesh-server,io.github.aililuola.mathproofmesh.persistence,ArtifactStore.java,文件存储语义改为 PostgreSQL + 内容寻址 Artifact；事务、乐观锁、租约和 Outbox/Inbox,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,2aac9388de4c555bc362fe4f5c96e015e37fa02765340133791e876d8007b519,24965,migrated,mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/ArtifactStore.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/CheckpointRepository.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/PersistenceMetrics.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/RunRepository.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/RunLeaseRepository.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/EventLogRepository.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/OutboxRepository.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/persistence/InboxRepository.java,StoreParityTest; WorkingCheckpointAndMetricsParityTest; PersistencePostgresIT; PersistencePolicyTest; Maven verify,"Content addressing, atomic replacement retry and durability, path/symlink/hash/size/quota rejection, PostgreSQL run isolation, working-checkpoint isolation, optimistic locking, fenced leases, transactional event/outbox, and inbox deduplication verified"
src/mathproofmesh/synthesis_phase.py,489,python_source,BlindNegativeSelection,apply_blind_context_integrity_guard | message_negative_packet | inspiration_proposal_to_blind_negative_packet | _negative_packet | _negative_statement | _negative_identity | _negative_item_id | _negative_search_text | _negative_score | _mandatory_negative | _compact_negative_packet | select_blind_negative_context | _legacy_blind_fact_packets | _legacy_forbidden_claims | build_blind_review_packet,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,BlindNegativeSelection.java; SynthesisPhaseService.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,bd4d12548c4f4181f21d5ca139c625f423d23748fe56594c4759997f50485b38,16582,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/BlindNegativeSelection.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/SynthesisPhaseService.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
src/mathproofmesh/task_contracts.py,340,python_source,,_contains_any | infer_task_requirements | deliverable_instructions | apply_task_contract | assess_task_deliverables,02,契约、枚举、严格校验与哈希兼容,mathproofmesh-contracts,io.github.aililuola.mathproofmesh.contract,TaskContractsFunctions.java,逐类型语义迁移；Java record/enum；Jackson snake_case；Bean Validation 加领域构造校验；保持 JSON 与哈希兼容,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,027c11a41aea7096c45beb9288444f980f9339bc1013424f8c9b10cbe359f689,11094,migrated,mathproofmesh-contracts/src/main/java/io/github/aililuola/mathproofmesh/contract/TaskContractsFunctions.java,TaskContractsParityTest; Maven verify,All five task-contract functions migrated with Python parity cases
src/mathproofmesh/teams/__init__.py,13,python_source,,,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,package-info.java; RouteTeamFactory.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,344ce5bfc96c46848b507b2f673b0eebf5ff4de9a3ca82ad9bf9ab3a44c60673,336,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/teams/package-info.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/teams/RouteTeamFactory.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
